"","YEAR","GEOID","A","B","C"
"643",1990,"220279505002",696.08,696.08,696.08
"644",1990,"220279505003",919.04,919.04,919.04
"645",1990,"220290001001",944,944,944
"646",1990,"220290001002",1278,1278,1278
"647",1990,"220290001003",727,727,727
"648",1990,"220290002001",1367,1367,1367
"649",1990,"220290002002",1334,1334,1334
"650",1990,"220290002003",1249,1249,1249
"651",1990,"220290002004",1035,1035,1035
"652",1990,"220290002005",1096,1096,1096
"653",1990,"220290003001",1690,1690,1690
"654",1990,"220290003002",2125,2125,2125
"655",1990,"220290004001",1498,1498,1498
"656",1990,"220290004002",678,678,678
"657",1990,"220290004003",965,965,965
"658",1990,"220290004004",1232,1232,1232
"659",1990,"220290004005",835,835,835
"660",1990,"220290005001",1138,1138,1138
"661",1990,"220290005002",572,572,572
"662",1990,"220290005003",1065,1065,1065
"663",1990,"220319501001",2334,2334,2334
"664",1990,"220319501002",1288,1288,1288
"665",1990,"220319501003",1800,1800,1800
"666",1990,"220319502001",650.87,650.87,650.87
"667",1990,"220319502002",747.13,747.13,747.13
"668",1990,"220319502003",838,838,838
"669",1990,"220319502004",854,854,854
"670",1990,"220319502005",1291,1291,1291
"671",1990,"220319503001",1008,1008,1008
"672",1990,"220319503002",1693,1693,1693
"673",1990,"220319504001",689,689,689
"674",1990,"220319504002",1407.03,1407.03,1407.03
"675",1990,"220319504003",1099.8,1099.8,1099.8
"676",1990,"220319505001",888,888,888
"677",1990,"220319505002",957,957,957
"678",1990,"220319505003",972,972,972
"679",1990,"220319506001",1394,1394,1394
"680",1990,"220319506002",1990,1990,1990
"681",1990,"220319506003",628.17,628.17,628.17
"682",1990,"220319507001",916,916,916
"683",1990,"220319507002",891,891,891
"684",1990,"220319507003",1010,1010,1010
"685",1990,"220330001001",1668,1668,1668
"686",1990,"220330002001",1173,1173,1173
"687",1990,"220330002002",1059,1059,1059
"688",1990,"220330002003",648,648,648
"689",1990,"220330002004",834,834,834
"690",1990,"220330002005",895,895,895
"691",1990,"220330002006",1198,1198,1198
"692",1990,"220330003001",2464,2464,2464
"693",1990,"220330004001",1147,1147,1147
"694",1990,"220330004002",928,928,928
"695",1990,"220330004003",759,759,759
"696",1990,"220330005001",1671,1671,1671
"697",1990,"220330005002",1054,1054,1054
"698",1990,"220330005003",2311,2311,2311
"699",1990,"220330006011",1106,1106,1106
"700",1990,"220330006012",1259,1259,1259
"701",1990,"220330006013",849,849,849
"702",1990,"220330006021",893,893,893
"703",1990,"220330006022",930,930,930
"704",1990,"220330006023",722,722,722
"705",1990,"220330006024",1232,1232,1232
"706",1990,"220330006025",1198,1198,1198
"707",1990,"220330007011",1247,1247,1247
"708",1990,"220330007012",842,842,842
"709",1990,"220330007021",1224,1224,1224
"710",1990,"220330007022",1433,1433,1433
"711",1990,"220330007023",759,759,759
"712",1990,"220330009001",969,969,969
"713",1990,"220330009002",702,702,702
"714",1990,"220330009003",1300,1300,1300
"715",1990,"220330009004",764,764,764
"716",1990,"220330009005",1356,1356,1356
"717",1990,"220330010001",1183,1183,1183
"718",1990,"220330010002",927,927,927
"719",1990,"220330010003",753,753,753
"720",1990,"220330010004",718,718,718
"721",1990,"220330010005",1425,1425,1425
"722",1990,"220330011021",1213,1213,1213
"723",1990,"220330011022",1496,1496,1496
"724",1990,"220330011031",1121,1121,1121
"725",1990,"220330011032",1504,1504,1504
"726",1990,"220330011041",1144,1144,1144
"727",1990,"220330011042",1191,1191,1191
"728",1990,"220330011043",1154,1154,1154
"729",1990,"220330016001",1072,1072,1072
"730",1990,"220330016002",1144,1144,1144
"731",1990,"220330016003",769,769,769
"732",1990,"220330016004",863,863,863
"733",1990,"220330017001",1538,1538,1538
"734",1990,"220330017002",1673,1673,1673
"735",1990,"220330017003",893,893,893
"736",1990,"220330017004",985,985,985
"737",1990,"220330018001",889,889,889
"738",1990,"220330018002",1426,1426,1426
"739",1990,"220330019001",926,926,926
"740",1990,"220330019002",625,625,625
"741",1990,"220330019003",1016,1016,1016
"742",1990,"220330020001",1860,1860,1860
"743",1990,"220330020002",1523,1523,1523
"744",1990,"220330022001",945,945,945
"745",1990,"220330022002",1168,1168,1168
"746",1990,"220330023001",764,764,764
"747",1990,"220330023002",716,716,716
"748",1990,"220330023003",1274,1274,1274
"749",1990,"220330024001",1198,1198,1198
"750",1990,"220330024002",1567,1567,1567
"751",1990,"220330025001",998,998,998
"752",1990,"220330025002",868,868,868
"753",1990,"220330025003",724.94,724.94,724.94
"754",1990,"220330025004",1464.06,1464.06,1464.06
"755",1990,"220330026011",1589,1589,1589
"756",1990,"220330026012",2100,2100,2100
"757",1990,"220330026021",605,605,605
"758",1990,"220330026022",1224,1224,1224
"759",1990,"220330026023",1004,1004,1004
"760",1990,"220330027001",1187,1187,1187
"761",1990,"220330027002",1187,1187,1187
"762",1990,"220330028011",1659.48,1659.48,1659.48
"763",1990,"220330028012",1315,1315,1315
"764",1990,"220330028021",2066.52,2066.52,2066.52
"765",1990,"220330028022",2156,2156,2156
"766",1990,"220330030001",740,740,740
"767",1990,"220330030002",728,728,728
"768",1990,"220330030003",3654,3654,3654
"769",1990,"220330030004",1577,1577,1577
"770",1990,"220330031011",1222,1222,1222
"771",1990,"220330031012",685,685,685
"772",1990,"220330031013",1053,1053,1053
"773",1990,"220330031014",1038,1038,1038
"774",1990,"220330031015",1439.5,1439.5,1439.5
"775",1990,"220330031031",2974.36,2974.36,2974.36
"776",1990,"220330032011",826,826,826
"777",1990,"220330032012",1982,1982,1982
"778",1990,"220330032013",1005,1005,1005
"779",1990,"220330032021",1210,1210,1210
"780",1990,"220330032022",1472,1472,1472
"781",1990,"220330032023",1099,1099,1099
"782",1990,"220330033001",966,966,966
"783",1990,"220330033002",990,990,990
"784",1990,"220330033003",859,859,859
"785",1990,"220330033004",1294,1294,1294
"786",1990,"220330033005",828,828,828
"787",1990,"220330034001",1670,1670,1670
"788",1990,"220330034002",1595,1595,1595
"789",1990,"220330034003",1721,1721,1721
"790",1990,"220330034004",1073,1073,1073
"791",1990,"220330034005",1461,1461,1461
"792",1990,"220330035011",1396,1396,1396
"793",1990,"220330035012",1444,1444,1444
"794",1990,"220330035041",1356,1356,1356
"795",1990,"220330035042",1175,1175,1175
"796",1990,"220330035043",2092,2092,2092
"797",1990,"220330035044",1995,1995,1995
"798",1990,"220330035051",734.71,734.71,734.71
"799",1990,"220330035052",1505.29,1505.29,1505.29
"800",1990,"220330035053",970,970,970
"801",1990,"220330035054",1123,1123,1123
"802",1990,"220330035061",1583,1583,1583
"803",1990,"220330035062",900,900,900
"804",1990,"220330035063",903,903,903
"805",1990,"220330035064",2175,2175,2175
"806",1990,"220330035065",849,849,849
"807",1990,"220330035071",1535,1535,1535
"808",1990,"220330035072",1322,1322,1322
"809",1990,"220330035073",1853,1853,1853
"810",1990,"220330036011",733,733,733
"811",1990,"220330036012",1418,1418,1418
"812",1990,"220330036013",888,888,888
"813",1990,"220330036031",1303,1303,1303
"814",1990,"220330036032",1403,1403,1403
"815",1990,"220330036041",781,781,781
"816",1990,"220330036042",1358,1358,1358
"817",1990,"220330036043",1026,1026,1026
"818",1990,"220330036044",1335,1335,1335
"819",1990,"220330036045",1310,1310,1310
"820",1990,"220330037011",1788,1788,1788
"821",1990,"220330037012",774,774,774
"822",1990,"220330037013",730,730,730
"823",1990,"220330037014",1100,1100,1100
"824",1990,"220330037015",1154,1154,1154
"825",1990,"220330037021",901,901,901
"826",1990,"220330037022",1086,1086,1086
"827",1990,"220330037023",1348,1348,1348
"828",1990,"220330037031",1128,1128,1128
"829",1990,"220330037032",1324,1324,1324
"830",1990,"220330037033",917,917,917
"831",1990,"220330037034",1173,1173,1173
"832",1990,"220330037035",1418,1418,1418
"833",1990,"220330038011",641,641,641
"834",1990,"220330038012",385.22,385.22,385.22
"835",1990,"220330038013",2289.59,2289.59,2289.59
"836",1990,"220330038014",705.23,705.23,705.23
"837",1990,"220330038015",726,726,726
"838",1990,"220330038021",992.53,992.53,992.53
"839",1990,"220330038022",699.47,699.47,699.47
"840",1990,"220330038023",913,913,913
"841",1990,"220330038024",1149.73,1149.73,1149.73
"842",1990,"220330038025",1211.27,1211.27,1211.27
"843",1990,"220330038041",2231,2231,2231
"844",1990,"220330038042",870,870,870
"845",1990,"220330038043",1058,1058,1058
"846",1990,"220330038051",690.29,690.29,690.29
"847",1990,"220330038052",2058.71,2058.71,2058.71
"848",1990,"220330038053",1352.04,1352.04,1352.04
"849",1990,"220330039041",1303,1303,1303
"850",1990,"220330039042",2274,2274,2274
"851",1990,"220330039043",1550,1550,1550
"852",1990,"220330039061",2076,2076,2076
"853",1990,"220330039062",1330,1330,1330
"854",1990,"220330039063",1714.5,1714.5,1714.5
"855",1990,"220330039064",1449.5,1449.5,1449.5
"856",1990,"220330039071",1160.81,1160.81,1160.81
"857",1990,"220330039072",858.34,858.34,858.34
"858",1990,"220330039073",1210.66,1210.66,1210.66
"859",1990,"220330039074",2104.19,2104.19,2104.19
"860",1990,"220330039081",825,825,825
"861",1990,"220330039082",1011,1011,1011
"862",1990,"220330039083",844,844,844
"863",1990,"220330039091",861.33,861.33,861.33
"864",1990,"220330039092",799.4,799.4,799.4
"865",1990,"220330039093",1334.36,1334.36,1334.36
"866",1990,"220330039094",588.11,588.11,588.11
"867",1990,"220330039101",1845.54,1845.54,1845.54
"868",1990,"220330039102",748.12,748.12,748.12
"869",1990,"220330040051",1284,1284,1284
"870",1990,"220330040052",791,791,791
"871",1990,"220330040053",1357,1357,1357
"872",1990,"220330040054",1396,1396,1396
"873",1990,"220330040061",654,654,654
"874",1990,"220330040062",1131.28,1131.28,1131.28
"875",1990,"220330040063",1992,1992,1992
"876",1990,"220330040064",1617.84,1617.84,1617.84
"877",1990,"220330040091",176,176,176
"878",1990,"220330040092",799.96,799.96,799.96
"879",1990,"220330040093",2177,2177,2177
"880",1990,"220330040101",1773.68,1773.68,1773.68
"881",1990,"220330040102",1811.63,1811.63,1811.63
"882",1990,"220330040103",563.53,563.53,563.53
"883",1990,"220330040111",1594,1594,1594
"884",1990,"220330040112",743.43,743.43,743.43
"885",1990,"220330040113",1825.57,1825.57,1825.57
"886",1990,"220330040131",776.02,776.02,776.02
"887",1990,"220330040132",1323.98,1323.98,1323.98
"888",1990,"220330040133",1849,1849,1849
"889",1990,"220330040141",633,633,633
"890",1990,"220330040142",1684.73,1684.73,1684.73
"891",1990,"220330040143",502,502,502
"892",1990,"220330040144",901.27,901.27,901.27
"893",1990,"220330040145",133,133,133
"894",1990,"220330040151",1948.83,1948.83,1948.83
"895",1990,"220330040152",1905.59,1905.59,1905.59
"896",1990,"220330040153",713.76,713.76,713.76
"897",1990,"220330040161",991,991,991
"898",1990,"220330040162",46.84,46.84,46.84
"899",1990,"220330042011",943,943,943
"900",1990,"220330042012",1336,1336,1336
"901",1990,"220330042013",1397,1397,1397
"902",1990,"220330042014",660,660,660
"903",1990,"220330042015",799,799,799
"904",1990,"220330042016",1178,1178,1178
"905",1990,"220330042031",989,989,989
"906",1990,"220330042032",1301,1301,1301
"907",1990,"220330042033",1609,1609,1609
"908",1990,"220330042041",892,892,892
"909",1990,"220330042042",1728,1728,1728
"910",1990,"220330042043",1632,1632,1632
"911",1990,"220330042051",1108,1108,1108
"912",1990,"220330042052",1545,1545,1545
"913",1990,"220330042053",735.83,735.83,735.83
"914",1990,"220330042054",1727.17,1727.17,1727.17
"915",1990,"220330043011",1368,1368,1368
"916",1990,"220330043012",1673,1673,1673
"917",1990,"220330043013",2656,2656,2656
"918",1990,"220330043021",1595,1595,1595
"919",1990,"220330043022",1540,1540,1540
"920",1990,"220330043023",2131,2131,2131
"921",1990,"220330044011",1520,1520,1520
"922",1990,"220330044012",1388,1388,1388
"923",1990,"220330044013",1731,1731,1731
"924",1990,"220330044021",1047.27,1047.27,1047.27
"925",1990,"220330044022",1683,1683,1683
"926",1990,"220330044023",1611.73,1611.73,1611.73
"927",1990,"220330044031",1362,1362,1362
"928",1990,"220330044032",852,852,852
"929",1990,"220330044033",1233,1233,1233
"930",1990,"220330044034",851,851,851
"931",1990,"220330044035",858,858,858
"932",1990,"220330045031",1600.87,1600.87,1600.87
"933",1990,"220330045032",1289,1289,1289
"934",1990,"220330045033",2108.13,2108.13,2108.13
"935",1990,"220330045034",1394,1394,1394
"936",1990,"220330045041",1316,1316,1316
"937",1990,"220330045042",1804,1804,1804
"938",1990,"220330045043",1891,1891,1891
"939",1990,"220330045051",973,973,973
"940",1990,"220330045052",1075,1075,1075
"941",1990,"220330045053",2144,2144,2144
"942",1990,"220330045071",447.52,447.52,447.52
"943",1990,"220330045072",2545,2545,2545
"944",1990,"220330045073",1124,1124,1124
"945",1990,"220330045081",1536.1,1536.1,1536.1
"946",1990,"220330045082",1123,1123,1123
"947",1990,"220330045083",2198,2198,2198
"948",1990,"220330045084",1291.34,1291.34,1291.34
"949",1990,"220330045091",1696,1696,1696
"950",1990,"220330045092",1663,1663,1663
"951",1990,"220330045093",1358.71,1358.71,1358.71
"952",1990,"220330045101",1197.29,1197.29,1197.29
"953",1990,"220330045102",1762,1762,1762
"954",1990,"220330046021",1183,1183,1183
"955",1990,"220330046022",1717,1717,1717
"956",1990,"220330046023",2054,2054,2054
"957",1990,"220330046031",447,447,447
"958",1990,"220330046032",1115.18,1115.18,1115.18
"959",1990,"220330046033",1345.82,1345.82,1345.82
"960",1990,"220330046041",761,761,761
"961",1990,"220330046042",1327.94,1327.94,1327.94
"962",1990,"220330046043",1038.06,1038.06,1038.06
"963",1990,"220330046044",971.85,971.85,971.85
"964",1990,"220330046045",1698.15,1698.15,1698.15
"965",1990,"220330047001",1255,1255,1255
"966",1990,"220330047002",1085,1085,1085
"967",1990,"220330047003",1721,1721,1721
"968",1990,"220330047004",900,900,900
"969",1990,"220330048001",1054,1054,1054
"970",1990,"220330048002",775,775,775
"971",1990,"220330048003",1403,1403,1403
"972",1990,"220330049001",903,903,903
"973",1990,"220330049002",660,660,660
"974",1990,"220330049003",1827,1827,1827
"975",1990,"220330049004",1418,1418,1418
"976",1990,"220330050001",1681,1681,1681
"977",1990,"220330050002",914,914,914
"978",1990,"220330050003",754,754,754
"979",1990,"220330051001",931,931,931
"980",1990,"220330051002",975,975,975
"981",1990,"220330051003",1350,1350,1350
"982",1990,"220330052001",1471,1471,1471
"983",1990,"220330052002",1597,1597,1597
"984",1990,"220330053001",1282,1282,1282
"985",1990,"220330053002",1664,1664,1664
"986",1990,"220330053003",1722,1722,1722
"987",1990,"220339800001",55.13,55.13,55.13
"988",1990,"220350001001",1041,1041,1041
"989",1990,"220350001002",992,992,992
"990",1990,"220350001003",1866,1866,1866
"991",1990,"220350002001",1470,1470,1470
"992",1990,"220350002002",905,905,905
"993",1990,"220350003001",1291,1291,1291
"994",1990,"220350003002",1354,1354,1354
"995",1990,"220350003003",790,790,790
"996",1990,"220379513001",1026,1026,1026
"997",1990,"220379513002",1110,1110,1110
"998",1990,"220379513003",1278,1278,1278
"999",1990,"220379514001",893,893,893
"1000",1990,"220379514002",2032,2032,2032
"1001",1990,"220379514003",1137,1137,1137
"1002",1990,"220379515011",1051.94,1051.94,1051.94
"1003",1990,"220379515021",2530,2530,2530
"1004",1990,"220379515022",1133,1133,1133
"1005",1990,"220379515023",1143,1143,1143
"1006",1990,"220379515024",663.2,663.2,663.2
"1007",1990,"220379515025",540.89,540.89,540.89
"1008",1990,"220379516001",1279,1279,1279
"1009",1990,"220379516002",884,884,884
"1010",1990,"220379516003",987,987,987
"1011",1990,"220379516004",1523,1523,1523
"1012",1990,"220399501001",688,688,688
"1013",1990,"220399501002",1165,1165,1165
"1014",1990,"220399501003",1539,1539,1539
"1015",1990,"220399501004",1351,1351,1351
"1016",1990,"220399502001",571,571,571
"1017",1990,"220399502002",1185,1185,1185
"1018",1990,"220399503001",810,810,810
"1019",1990,"220399503002",947,947,947
"1020",1990,"220399503003",561.64,561.64,561.64
"1021",1990,"220399503004",1049.42,1049.42,1049.42
"1022",1990,"220399503005",986.85,986.85,986.85
"1023",1990,"220399504001",1351,1351,1351
"1024",1990,"220399504002",1635,1635,1635
"1025",1990,"220399504003",1858,1858,1858
"1026",1990,"220399504004",1082,1082,1082
"1027",1990,"220399505001",945,945,945
"1028",1990,"220399505002",1114,1114,1114
"1029",1990,"220399505003",1535,1535,1535
"1030",1990,"220399505004",1168,1168,1168
"1031",1990,"220399506001",805,805,805
"1032",1990,"220399506002",817,817,817
"1033",1990,"220399506003",1479,1479,1479
"1034",1990,"220399506004",900,900,900
"1035",1990,"220399507001",1085,1085,1085
"1036",1990,"220399507002",717,717,717
"1037",1990,"220399507003",667,667,667
"1038",1990,"220399507004",1011,1011,1011
"1039",1990,"220399508001",1919,1919,1919
"1040",1990,"220399508002",1053,1053,1053
"1041",1990,"220399508003",1279,1279,1279
"1042",1990,"220419501001",1167,1167,1167
"1043",1990,"220419501002",1715,1715,1715
"1044",1990,"220419501003",1076.2,1076.2,1076.2
"1045",1990,"220419502001",1639,1639,1639
"1046",1990,"220419502002",1377,1377,1377
"1047",1990,"220419502003",1235,1235,1235
"1048",1990,"220419503001",1288,1288,1288
"1049",1990,"220419503002",2216,2216,2216
"1050",1990,"220419503003",793,793,793
"1051",1990,"220419503004",1159,1159,1159
"1052",1990,"220419503005",677,677,677
"1053",1990,"220419504001",655,655,655
"1054",1990,"220419504002",1237.8,1237.8,1237.8
"1055",1990,"220419504003",1383.02,1383.02,1383.02
"1056",1990,"220419505001",1031,1031,1031
"1057",1990,"220419505002",865,865,865
"1058",1990,"220419506001",1778,1778,1778
"1059",1990,"220419506002",1094.98,1094.98,1094.98
"1060",1990,"220430201001",906,906,906
"1061",1990,"220430201002",525,525,525
"1062",1990,"220430201003",601,601,601
"1063",1990,"220430202001",1719,1719,1719
"1064",1990,"220430202002",719,719,719
"1065",1990,"220430202003",651,651,651
"1066",1990,"220430203001",985.56,985.56,985.56
"1067",1990,"220430203002",2390.44,2390.44,2390.44
"1068",1990,"220430204011",657,657,657
"1069",1990,"220430204012",1405,1405,1405
"1070",1990,"220430204013",1109.32,1109.32,1109.32
"1071",1990,"220430204014",798.68,798.68,798.68
"1072",1990,"220430204015",1148,1148,1148
"1073",1990,"220430204021",2367,2367,2367
